0	4.7662e+15	3.329e+15	1.21908e+15	1.81296e+14	6.39522e+14	1.33413e+15	1.16779e+15	6.8886e+15	1.60993e+14	2.22003e+14	2.4973e+15	1.13011e+15	5.75016e+16	7.98769e+14	1.16991e+15	5.79776e+14	4.54461e+15	2.97652e+14	6.10531e+14	8.12161e+14	6.27904e+14	7.90542e+14	2.34246e+14	7.90138e+14	4.54541e+14	6.13088e+15	6.02761e+14	8.07891e+14	7.08373e+15	1.05591e+15	5.82066e+15	3.10392e+15	4.53416e+15	4.0513e+15	3.09322e+14	2.63351e+15	1.17707e+15	2.78157e+14	1.9275e+13	1.28382e+14	7.85636e+14	1.814e+14	1.52944e+13	1.16782e+14	1.06376e+13	1.79155e+14	1.72033e+13	2.56331e+12	1.68738e+14	1.97869e+11	7.41843e+13	1.58574e+12	6.00459e+12	4.45518e+14	3.46156e+13	4.32035e+12	5.87092e+13	4.67487e+13	0	5.99869e+13	2.20869e+13	2.02857e+12	1.31571e+13	1.15582e+13	3.62007e+12	2.31593e+13	4.76118e+12	1.38569e+14	5.0427e+12	3.55214e+13	3.9336e+12	7.24788e+13	5.76281e+13	7.071e+09	1.19862e+13	9.25342e+12	2.9795e+13	5.17072e+12	1.12629e+15	3.39944e+14	1.40037e+13	2.41479e+12	1.02539e+13	1.97694e+13	8.05996e+14	9.5006e+12	1.14742e+13	1.69212e+15	3.38044e+12	1.81878e+11	7.92736e+12	1.50376e+14	3.06775e+14	3.0703e+10	1.80999e+14	1.21664e+14	1.57514e+14	2.43476e+14	2.50298e+14	8.3865e+13	2.09126e+13	4.08006e+13	2.37045e+13	3.53587e+13	4.95793e+13	1.2261e+12	3.93671e+14	4.29362e+13	1.81777e+15	5.51072e+12	7.17513e+13	6.31618e+13	1.43194e+15	1.57528e+13	2.39656e+12	3.68486e+11	7.21671e+15	8.87932e+14	2.85974e+12	3.20844e+12	1.84663e+13	4.2433e+12	5.10087e+13	6.89931e+13	3.25101e+14	1.20256e+13	1.02224e+14	2.51831e+15	5.30395e+13	3.74717e+13	5.97337e+12	4.68717e+13	2.58292e+11	1.35513e+13	4.04939e+13	3.23327e+12	1.08061e+11	2.304e+09	3.58154e+11	4.07775e+13	4.50853e+12	7.46592e+12	4.77795e+12	1.51739e+13	5.3088e+10	1.031e+13	8.54879e+14	5.79462e+14	2.54719e+14	7.82941e+13	5.20685e+12	8.44851e+13	2.7369e+14	5.0875e+13	1.43841e+14	6.29969e+13	1.11851e+14	6.65625e+12	2.84628e+12	3.98736e+12	1.56513e+12	3.45041e+15	5.18801e+12	3.93755e+13	0	1.29992e+13	1.19018e+14	6.14e+09	1.16241e+14	7.82463e+13	1.14271e+12	1.67791e+13	2.11976e+13	3.67607e+13	7.95561e+13	4.57443e+12	2.32713e+12	3.02367e+13	1.17397e+12	1.53587e+14	1.09372e+13	9.70483e+11	3.688e+09	0	9.79e+08	0	6.58919e+13	3.32041e+12	1.25758e+11	1.87299e+12	1.8003e+10	4.107e+09
1.66785e+15	0	1.7235e+15	2.13529e+14	9.93654e+12	6.81293e+13	2.22964e+14	6.63634e+14	4.59875e+14	8.83202e+12	2.10477e+13	2.38452e+14	1.20946e+14	4.41039e+15	6.60791e+13	5.11222e+13	3.45154e+13	5.23938e+14	4.59704e+13	2.29875e+13	1.79731e+14	1.62713e+13	1.13776e+14	1.33602e+13	1.27266e+14	6.29291e+13	1.43511e+15	1.38705e+13	6.56197e+13	4.28369e+14	5.52048e+13	4.65895e+14	1.64161e+15	5.97702e+14	1.63291e+14	4.46041e+12	8.19253e+14	1.62141e+14	9.30114e+13	4.99575e+12	5.9356e+12	1.18164e+13	1.90503e+13	5.07554e+11	1.83815e+13	2.42569e+11	3.38866e+13	1.20635e+12	0	0	0	7.40341e+12	4.8317e+10	0	7.75392e+13	1.18607e+12	0	0	0	0	3.28125e+13	0	0	0	1.33746e+13	0	4.08486e+11	0	1.05017e+14	9.6409e+12	0	0	0	0	0	7.78518e+11	1.32997e+13	0	6.23487e+12	2.09594e+14	4.67967e+13	0	4.23562e+12	3.15926e+13	1.44413e+13	1.77559e+13	0	0	3.40354e+14	0	0	0	5.47311e+13	1.90855e+13	0	4.78354e+13	1.13965e+12	2.85577e+12	2.69472e+14	1.55701e+12	1.54708e+13	0	0	3.30765e+11	3.24146e+11	2.31914e+13	0	1.39263e+13	2.01961e+13	0	0	2.94452e+14	9.20767e+12	1.4546e+14	0	1.219e+09	0	2.43834e+14	1.38786e+13	0	0	0	0	9.97499e+12	2.4829e+13	6.20216e+12	5.35224e+13	0	3.56984e+14	9.34632e+12	0	0	2.3678e+12	0	0	0	0	0	0	0	1.92819e+12	7.94071e+12	0	0	0	3.451e+09	0	2.31009e+14	7.9509e+12	2.37084e+13	1.92909e+13	2.95382e+13	0	3.42076e+13	1.92775e+11	7.13139e+12	1.72997e+12	2.91403e+13	0	0	4.73836e+12	4.421e+09	2.21282e+14	0	5.99604e+12	0	0	7.16402e+13	0	1.07777e+13	3.94271e+12	0	0	0	0	6.09274e+11	0	0	2.30413e+12	0	1.01482e+13	6.76748e+11	0	0	0	0	1.10736e+13	0	0	0	0	0	0
4.01664e+15	4.0234e+15	0	1.6811e+14	2.96357e+13	1.39233e+14	3.27245e+14	5.95871e+14	1.82654e+14	2.26789e+11	4.6224e+12	3.06136e+14	2.44164e+13	2.60083e+15	8.62459e+13	5.05933e+13	4.52497e+13	2.33665e+14	2.42042e+13	4.50273e+13	3.02811e+14	1.42992e+13	8.32232e+12	1.17325e+13	3.54168e+14	1.30997e+13	1.90555e+14	1.99761e+13	1.87374e+13	9.19822e+14	8.94841e+13	7.5439e+14	8.98532e+13	4.05555e+14	1.21515e+14	5.76842e+12	5.01464e+14	2.96061e+13	4.12203e+13	6.11512e+12	4.213e+12	6.99017e+12	1.5893e+11	9.0833e+10	1.24186e+12	4.9067e+10	3.83904e+13	2.7521e+10	0	9.39245e+11	0	5.33843e+12	0	0	7.3369e+12	1.07365e+11	0	0	3.72955e+11	0	4.28939e+12	1.18841e+11	0	1.1815e+10	1.77427e+13	0	1.1229e+12	0	5.32049e+12	9.13e+09	2.19254e+11	0	0	4.27049e+11	0	4.3739e+10	6.4527e+12	0	2.4311e+10	1.49216e+13	2.75417e+11	0	2.402e+09	9.55852e+11	4.98342e+12	5.29382e+13	0	0	3.23186e+13	0	0	0	3.91342e+12	5.6531e+13	0	8.68243e+12	1.14235e+12	2.54721e+12	4.8668e+13	5.28111e+11	4.21961e+12	1.08259e+11	2.92e+09	1.2201e+10	4.34888e+11	1.37157e+11	0	6.14401e+11	3.26976e+13	1.93776e+11	2.8107e+10	9.88709e+13	2.73915e+13	1.63258e+13	2.226e+09	3.0355e+10	0	1.65241e+14	4.33915e+12	0	4.6908e+10	0	0	9.1821e+12	1.46484e+12	2.20169e+12	1.33269e+11	0	2.11628e+14	6.02684e+12	0	0	5.20999e+11	0	0	0	0	0	1.0664e+10	0	1.35872e+11	1.08122e+12	0	0	7.6404e+10	1.25005e+11	0	2.18842e+12	4.78391e+11	1.11786e+13	1.52256e+12	7.01922e+11	5.46132e+13	5.24379e+12	1.2311e+10	6.54449e+11	2.23942e+13	2.35e+09	0	0	0	6.978e+09	5.80914e+12	8.5996e+10	1.45671e+12	0	0	2.73352e+11	0	7.33162e+12	3.4527e+11	0	0	1.81291e+11	0	3.9014e+10	0	1.82322e+11	2.48042e+11	2.073e+09	7.62648e+12	2.01055e+12	0	0	0	0	1.0451e+10	0	0	0	0	0	0
9.47766e+14	3.90977e+14	1.52382e+14	0	3.46231e+14	2.57116e+14	1.66188e+15	2.91205e+14	2.32852e+15	6.30192e+13	5.94711e+13	9.40584e+15	2.89988e+15	8.26944e+15	1.10571e+15	7.82245e+14	5.41344e+14	5.51345e+14	2.11967e+14	1.6913e+15	1.4944e+14	3.69476e+14	1.25507e+15	1.77978e+14	2.84562e+13	7.02472e+13	3.46746e+14	3.97552e+14	9.54158e+14	1.86361e+14	1.80615e+15	1.08783e+16	1.07954e+14	4.52742e+15	7.8284e+14	6.43334e+13	1.17041e+14	1.08361e+14	1.34886e+13	2.4453e+13	1.59727e+14	8.40939e+14	3.9799e+14	1.98574e+13	1.31199e+14	4.20064e+12	7.23372e+13	1.10008e+13	2.1214e+13	1.48186e+13	6.23255e+12	9.44465e+13	5.39329e+11	4.22495e+12	3.62022e+14	9.46231e+12	4.78181e+12	8.09357e+12	1.93627e+13	6.476e+10	2.7065e+13	2.08509e+13	3.35959e+11	3.8583e+12	2.10792e+13	7.95402e+11	4.81187e+12	2.07906e+11	2.75698e+12	6.9083e+10	3.13803e+13	1.50819e+12	1.79283e+13	7.36661e+13	2.85101e+11	2.0073e+13	9.0539e+12	6.08607e+12	5.71379e+11	5.84264e+14	1.80893e+14	3.88543e+13	1.5787e+11	1.82616e+12	1.01293e+13	6.25616e+14	5.62453e+12	2.97831e+12	9.49196e+14	4.68525e+11	3.06966e+11	1.54905e+13	4.31646e+13	6.59681e+14	2.33301e+11	2.93903e+12	1.10319e+14	4.31617e+14	1.09464e+13	7.31898e+13	1.38432e+14	5.92066e+12	6.02885e+13	2.16586e+13	2.13956e+13	8.8468e+13	9.20988e+11	8.86132e+13	9.66146e+14	5.062e+14	8.03463e+13	9.06999e+12	2.01417e+14	5.25596e+14	1.18231e+13	4.92319e+11	1.39367e+12	4.49453e+14	2.39979e+14	1.27424e+11	8.44461e+12	6.07985e+12	1.15231e+13	2.04789e+14	2.74566e+12	3.76103e+14	6.75103e+12	9.55042e+12	1.58438e+15	5.31679e+13	3.54649e+13	2.05078e+12	4.12788e+13	1.98287e+12	1.74782e+13	7.74801e+12	1.1564e+13	6.19833e+12	1.16098e+11	4.68468e+11	3.9948e+13	2.22259e+14	6.87364e+12	2.49011e+12	1.50847e+11	6.73387e+11	6.76438e+12	5.14548e+13	1.39281e+15	9.09279e+12	6.59586e+13	1.25038e+12	4.90474e+12	1.5576e+14	4.92422e+12	4.08729e+14	1.19816e+14	3.95141e+12	4.21375e+12	4.05341e+11	4.416e+10	1.15282e+12	1.45e+14	2.62829e+12	2.29223e+12	3.479e+09	1.35922e+13	4.31686e+12	4.1812e+10	2.06138e+14	2.18234e+12	2.24979e+11	9.96852e+12	4.63854e+13	1.51163e+13	1.63218e+13	9.13076e+12	4.63251e+11	2.56558e+13	1.12709e+12	1.32143e+14	1.89191e+13	1.79156e+12	0	0	0	0	0	0	0	0	0	0
6.44984e+13	1.27594e+13	3.82563e+12	2.32703e+14	0	9.89578e+12	2.50236e+14	6.87582e+12	3.16886e+13	1.34523e+12	6.28709e+11	6.05597e+14	1.37398e+14	5.36505e+14	2.08915e+14	1.87563e+14	8.20799e+13	2.01427e+13	3.52959e+13	7.13536e+13	7.19885e+12	7.37179e+13	1.60796e+13	3.30189e+12	1.44756e+12	4.15298e+11	4.70658e+12	9.26599e+13	3.44484e+13	4.56572e+12	1.75828e+14	7.02912e+14	1.41899e+12	7.86172e+14	4.42526e+13	2.50454e+12	4.41405e+12	4.6233e+12	3.37373e+11	1.56652e+11	3.74496e+13	3.39089e+13	2.23743e+13	7.366e+11	6.01841e+12	1.37155e+11	2.96237e+11	1.42002e+11	1.10261e+11	8.22495e+11	0	1.16702e+13	0	5.04026e+11	1.04906e+13	4.0399e+10	2.213e+10	9.10235e+11	9.8188e+10	0	2.8269e+12	6.64e+08	1.7118e+10	1.07877e+11	4.05046e+13	8.634e+09	1.76814e+11	1.8367e+10	1.1993e+10	1.903e+09	2.4273e+11	2.643e+10	2.73533e+11	8.21216e+11	0	7.11527e+11	3.839e+10	1.3181e+11	0	9.44149e+11	2.42343e+12	1.06874e+13	0	0	2.14373e+11	2.58182e+13	5.4885e+10	2.52802e+11	2.31925e+13	0	0	6.9435e+10	3.64932e+11	1.96151e+13	0	0	2.25984e+12	9.89424e+12	1.55936e+11	4.9713e+12	4.80269e+12	2.06129e+11	6.6551e+12	2.54531e+12	2.06582e+13	1.53053e+11	1.5997e+10	6.71657e+11	1.19391e+13	3.26808e+13	6.5071e+10	1.0805e+10	1.62038e+12	3.43998e+12	2.46598e+11	2.1096e+10	2.0204e+10	1.4809e+13	6.77421e+11	2.262e+09	2.80694e+11	1.56076e+11	2.97512e+11	4.06911e+12	5.3907e+10	8.51877e+12	5.0432e+10	1.87614e+11	5.6561e+13	1.26281e+13	7.3878e+11	2.1212e+10	7.80328e+11	6.983e+09	2.9072e+11	1.00371e+12	1.007e+09	1.35798e+13	9.99e+08	3.16027e+12	1.87569e+12	3.31643e+12	3.2508e+10	4.47313e+11	7.44e+08	5.46e+08	2.21238e+11	4.04479e+11	2.15694e+12	2.6978e+10	1.86334e+11	0	6.15114e+12	5.40533e+11	1.92445e+12	2.03526e+12	2.71489e+12	1.0732e+10	1.463e+09	5.2192e+10	0	4.196e+10	1.42192e+12	2.9539e+10	0	0	5.083e+09	0	0	2.33372e+13	4.75432e+12	6.91e+08	9.6644e+10	1.55555e+14	3.89787e+11	1.81001e+12	1.05859e+11	1.8452e+10	5.02819e+11	0	3.5201e+12	3.63873e+11	1.83365e+13	0	0	0	0	0	0	0	0	0	0
1.79859e+15	8.76531e+13	6.57361e+13	1.11567e+15	1.65349e+14	0	7.14331e+14	4.04382e+14	3.23193e+14	1.12241e+14	2.46277e+13	1.04547e+15	1.41518e+14	7.7461e+15	5.14597e+14	2.64641e+14	2.04237e+14	1.90025e+14	5.08857e+13	1.65834e+14	7.92847e+13	1.01355e+14	8.50604e+13	1.87574e+13	8.22628e+13	9.39433e+12	1.45549e+14	1.18322e+14	2.07977e+14	2.56524e+14	4.05916e+14	1.75796e+15	9.07508e+13	8.04052e+14	4.73029e+14	2.78028e+14	1.41086e+14	3.24567e+13	8.90234e+12	5.74883e+11	4.71688e+13	2.8729e+14	5.33428e+13	1.58654e+12	1.15153e+13	1.52657e+12	6.31941e+12	5.26575e+11	1.2934e+12	2.84861e+13	0	5.54894e+13	3.45e+10	6.7544e+10	6.53705e+14	5.30146e+11	2.427e+10	1.43247e+13	7.88432e+12	0	1.15933e+12	2.0443e+10	1.16118e+11	1.875e+11	1.99789e+13	1.91121e+11	7.41998e+12	1.65421e+11	1.90799e+12	0	1.05617e+14	5.54278e+12	1.82332e+13	6.28209e+12	0	1.48548e+12	1.65905e+12	5.61534e+12	0	4.13826e+13	7.72926e+14	8.5103e+13	0	0	1.40536e+12	3.50024e+14	1.5596e+10	2.63144e+13	2.97807e+14	0	1.73767e+11	4.67371e+11	6.31541e+12	5.68291e+13	0	8.4478e+10	1.40967e+14	2.76281e+13	9.34211e+12	0	1.79229e+14	1.40551e+14	1.2631e+14	1.9597e+13	4.69112e+12	1.18565e+12	0	1.75703e+14	4.10156e+13	1.28679e+14	2.62116e+12	6.8904e+10	2.11451e+14	3.92412e+13	3.38599e+12	3.2035e+10	2.1726e+10	4.53109e+14	2.85143e+14	0	3.95515e+11	1.49918e+11	3.41885e+13	2.21726e+14	3.7823e+11	3.30518e+14	0	2.41958e+12	4.0236e+14	3.80863e+12	8.23806e+12	4.7317e+10	3.98438e+13	0	2.53857e+13	4.37755e+12	1.72502e+11	2.8339e+10	0	0	1.3134e+13	8.15767e+12	5.19364e+11	1.88093e+11	0	0	6.3576e+10	3.73491e+13	1.20127e+13	0	3.34002e+12	0	2.59902e+12	6.35953e+12	3.32529e+14	2.11903e+13	8.17788e+13	1.9373e+10	0	1.60605e+11	0	8.32e+08	4.38569e+13	1.709e+09	3.6322e+10	0	1.44965e+13	1.799e+09	0	3.96025e+13	2.55209e+11	0	0	8.99816e+13	2.99399e+13	2.11953e+13	8.26076e+11	2.38522e+11	1.11107e+13	0	2.05581e+14	1.32022e+14	3.26988e+12	0	0	0	0	2.142e+09	2.24725e+11	0	7.619e+10	0	0
3.93753e+14	2.09493e+14	1.2962e+14	3.77478e+15	2.63738e+14	7.92104e+13	0	2.15677e+14	8.60132e+14	2.54568e+13	3.57164e+13	5.85205e+15	1.28289e+15	3.95613e+15	5.2839e+14	1.05498e+15	8.12463e+14	2.80608e+14	3.31903e+14	5.25508e+14	5.71553e+13	3.1143e+14	5.68169e+14	6.70518e+13	6.07461e+13	9.3616e+13	1.86783e+14	4.32079e+14	3.69701e+14	2.8009e+14	9.68763e+15	1.73411e+16	2.47988e+14	7.38679e+15	3.82227e+14	2.75515e+13	1.1021e+14	9.83927e+13	2.41904e+13	7.34902e+12	5.97851e+13	2.48176e+14	2.58916e+14	9.3851e+12	2.65632e+13	2.77563e+12	7.76698e+13	4.31241e+12	5.10515e+12	2.53686e+13	3.118e+12	3.92698e+13	5.0076e+10	8.8177e+12	1.43805e+14	1.09833e+13	3.22704e+12	1.05174e+13	7.13323e+12	0	2.99108e+13	8.15053e+12	1.00841e+12	5.50333e+12	1.31993e+13	1.26986e+12	5.29138e+12	6.46703e+11	1.97425e+12	7.6899e+10	1.18599e+13	2.4074e+12	6.67988e+12	2.5312e+13	1.72166e+12	8.41922e+12	4.82895e+12	7.48534e+12	5.99458e+11	1.60802e+14	6.21812e+13	2.03442e+13	0	3.67862e+11	2.93328e+12	1.5515e+14	2.83857e+12	3.17636e+13	3.00014e+14	8.22e+08	2.8809e+10	6.43206e+12	3.35009e+13	1.86435e+14	1.4678e+10	9.52657e+12	1.14303e+13	6.69205e+13	4.33578e+13	3.36786e+13	2.90607e+13	5.00927e+12	4.67425e+13	1.48408e+13	6.82186e+13	1.98202e+13	6.0564e+11	4.12085e+13	1.57443e+14	2.59408e+14	5.9589e+12	7.54976e+12	1.40695e+14	1.00315e+14	5.37307e+13	8.07218e+12	1.65292e+12	1.01062e+14	6.19967e+13	3.4942e+10	2.8856e+13	5.06631e+12	1.12883e+13	9.44658e+13	3.8189e+12	1.25887e+14	2.73634e+12	5.15381e+12	2.4138e+14	4.31859e+13	1.67468e+13	6.39305e+12	7.46517e+13	7.19411e+11	1.90998e+13	3.53254e+12	6.95194e+12	2.1243e+12	1.70163e+11	1.21239e+11	5.92081e+13	2.01598e+13	7.0821e+12	1.07753e+12	1.01229e+11	2.74125e+11	7.04634e+12	3.16789e+13	1.62424e+14	2.46044e+12	3.08317e+13	4.12289e+11	6.56996e+12	4.34721e+13	4.12263e+12	6.9024e+13	6.74306e+13	2.10799e+12	2.4219e+11	6.73529e+11	6.161e+09	5.42064e+11	2.18324e+13	1.6615e+12	2.9416e+12	0	7.64142e+12	2.2609e+12	9.43e+08	7.95234e+13	2.07934e+12	2.3431e+10	5.77767e+12	6.55353e+13	1.15407e+13	7.82951e+12	7.61303e+12	4.64253e+12	1.76258e+13	4.385e+10	6.85116e+13	8.45542e+12	1.61466e+13	0	0	0	0	0	0	0	0	0	0
1.03351e+15	2.03885e+14	9.7782e+13	2.30217e+14	1.31108e+13	1.41117e+12	2.72593e+14	0	2.82892e+14	6.07286e+11	2.09968e+13	2.09031e+14	6.92881e+13	2.49566e+15	3.59479e+13	4.1786e+13	5.74914e+13	1.194e+14	1.76444e+13	3.50518e+13	1.46792e+13	7.70127e+12	5.42992e+12	3.82161e+12	8.55284e+12	6.02638e+13	1.5543e+14	1.27673e+13	1.03064e+14	3.50102e+14	1.77117e+14	4.49738e+14	5.37258e+13	6.43264e+14	1.0901e+14	1.11767e+12	3.50665e+13	2.33323e+13	1.03791e+14	1.17712e+12	1.23535e+13	2.56917e+13	1.33444e+13	2.80519e+11	1.8909e+12	2.356e+10	2.73347e+13	4.74324e+12	6.464e+09	1.85728e+12	5.05e+08	5.89546e+13	1.3174e+10	2.27597e+12	2.9726e+13	8.20865e+12	3.35639e+11	1.15693e+11	4.403e+10	0	1.16678e+13	1.54044e+12	2.781e+09	6.86812e+11	8.09582e+12	1.7323e+10	6.61388e+11	0	1.61073e+12	0	9.08155e+11	5.1974e+10	7.1762e+10	3.32614e+11	0	2.49578e+11	2.7738e+10	8.0757e+10	0	2.13643e+14	1.24092e+12	4.70928e+11	0	1.80167e+12	1.13649e+13	4.09309e+13	1.58054e+11	9.8698e+10	1.12545e+14	8.051e+09	0	3.2167e+10	2.36339e+13	2.13155e+12	0	2.45258e+12	9.4216e+10	3.93823e+12	8.96159e+13	5.33296e+12	2.11097e+13	2.1912e+10	1.2517e+12	4.9789e+11	8.55433e+11	5.98817e+12	2.13029e+11	8.63055e+11	1.82014e+13	9.61253e+12	3.92848e+12	3.57454e+11	7.93886e+13	8.99615e+13	1.86805e+11	1.35905e+11	0	5.31056e+12	2.98426e+12	1.2487e+10	1.77379e+11	1.42977e+11	4.0049e+11	1.78511e+13	4.67045e+12	1.01178e+12	1.04497e+11	9.4855e+10	1.57814e+15	1.83164e+13	6.7626e+10	0	5.1002e+10	0	3.80551e+12	8.02e+08	2.06364e+12	6.699e+10	4.139e+09	0	2.01541e+12	6.98315e+11	7.5475e+11	8.27e+09	0	0	9.875e+09	2.85136e+12	1.00357e+13	6.47743e+12	1.14108e+13	5.5663e+10	1.17974e+11	3.01775e+13	3.6862e+10	1.39772e+12	5.9592e+13	1.37049e+13	0	5.11e+08	0	4.922e+09	5.89103e+11	1.43031e+12	8.937e+13	0	1.17551e+11	1.49811e+13	0	3.83684e+12	7.466e+10	0	0	1.3229e+11	1.34315e+11	1.06003e+11	1.58551e+12	0	1.72558e+13	0	6.72458e+13	1.96058e+11	0	3.06e+09	4.0487e+10	0	0	0	2.067e+09	0	0	0	2.938e+09
1.34432e+16	2.44247e+15	3.93079e+14	1.75908e+15	4.06498e+14	0	4.0674e+14	0	0	0	7.60014e+12	1.96276e+15	1.52237e+14	3.65943e+15	8.94865e+14	8.1715e+12	4.8399e+13	4.94599e+14	1.20366e+11	1.36208e+14	5.20425e+14	1.46045e+14	0	5.46249e+14	3.96504e+14	4.24593e+12	3.30975e+12	5.47923e+13	1.77003e+14	1.2571e+15	3.35078e+14	8.87064e+14	1.2283e+15	6.65232e+14	1.01785e+12	2.37032e+13	8.17243e+14	1.237e+14	2.80405e+14	1.184e+09	4.28637e+14	1.18362e+12	0	0	1.60717e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61571e+13	0	0	0	0	6.42463e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16363e+13	0	0	0	0	0	5.936e+09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6549e+10	5.12489e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.501e+09	0	0	0	0	0	0	0	0	0	0	0	0	5.034e+09	0	0	0	0	0	0	0	0	2.24441e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.69143e+14	3.46169e+12	3.94826e+12	1.01935e+14	1.03447e+13	3.9527e+13	2.24281e+13	9.5782e+11	2.38181e+11	0	0	1.09453e+14	7.69336e+12	1.27682e+15	1.95382e+13	5.13818e+13	7.81166e+12	6.50723e+12	2.77742e+11	6.27836e+12	6.4415e+11	1.1577e+12	8.78031e+11	9.1101e+10	6.00564e+11	3.38647e+11	1.01474e+13	3.07943e+12	4.03161e+11	5.68197e+13	7.99537e+13	1.14253e+14	1.22559e+13	1.39491e+14	7.11277e+13	4.47414e+13	7.69175e+11	2.04325e+11	4.50114e+11	0	2.03596e+11	0	7.02613e+11	5.6417e+10	0	1.03607e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16566e+11	0	1.5765e+10	0	0	0	0	0	0	3.7883e+10	0	0	0	0	3.19183e+13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19359e+13	2.9339e+10	0	0	0	9.69872e+12	0	3.7171e+10	1.1886e+10	0	0	8.3796e+13	0	2.58855e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.706e+09	4.25705e+13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0926e+10	0	0	0	0	0	0	5.95e+08	0	0	0	0	0	0	0	0	1.46424e+11	0	0	0	0	0	0	0	0	0	0	2.54656e+12	0	0	0	0	0	0	0	0	0	0	0
