0	2.30181e+14	1.10688e+16	6.37907e+15	6.18553e+14	1.21605e+15	8.656e+13	1.71117e+15	3.74806e+15	2.97265e+15	3.51322e+15	1.16865e+15	6.4973e+15	1.06283e+15	1.69076e+16	1.57642e+15	2.68251e+14	1.01859e+15	4.23986e+14	9.05694e+13	1.14564e+15	1.85383e+16	4.79565e+15	9.18965e+15	3.87636e+14	1.33919e+15	3.82377e+15	8.72615e+15	8.5498e+16	2.52566e+15	6.891e+15	1.06484e+15	2.06327e+15	1.21265e+16	1.05901e+15	4.57e+14	3.77389e+14	1.45625e+14	2.2862e+15	7.40412e+15	1.09829e+16	3.53937e+15	1.64736e+14	5.11914e+14	6.03638e+12	8.92512e+13	4.2197e+13	2.41076e+14	6.70709e+13	7.49412e+13	1.53512e+14	1.56674e+13	3.27189e+13	6.74356e+13	8.43324e+13	2.00119e+14	5.37305e+13	2.42803e+13	1.13381e+12	3.64703e+13	5.80005e+12	8.04495e+13	1.46262e+13	0	1.96337e+13	2.69226e+14	8.2382e+13	7.83424e+12	3.09925e+14	8.8463e+13	1.1863e+10	9.15668e+12	2.47877e+13	9.34907e+12	2.49245e+13	3.99815e+13	5.42129e+12	3.42904e+13	1.38493e+13	5.36066e+12	6.88689e+13	1.27474e+13	4.0824e+13	8.0829e+10	3.35506e+13	3.53727e+13	2.2411e+13	1.93553e+13	1.55935e+15	3.69453e+13	6.27432e+12	1.01223e+13	6.86861e+13	2.63106e+14	1.08647e+13	1.10464e+13	1.60328e+15	0	1.30808e+11	1.36245e+13	1.97231e+14	6.25246e+13	7.74936e+11	1.00215e+14	3.80953e+14	4.96732e+14	7.19102e+13	5.42693e+13	5.16982e+13	2.28558e+13	3.45279e+13	4.75348e+13	4.36326e+12	4.55694e+14	1.52109e+15	7.86483e+12	1.32833e+14	3.04184e+14	4.16124e+14	2.59165e+13	2.67185e+12	2.26714e+13	2.17888e+13	1.89097e+13	1.42572e+14	2.82123e+13	1.14998e+14	2.5678e+15	4.59339e+13	3.74744e+13	1.09474e+13	8.92007e+13	1.87734e+11	1.0326e+13	8.68803e+12	1.22463e+13	9.1168e+10	2.00431e+12	5.46631e+13	1.41328e+13	6.20556e+11	7.23825e+12	1.85729e+13	9.73578e+11	2.0898e+13	1.09554e+15	1.75681e+14	8.68565e+13	4.48621e+12	4.32006e+14	1.50954e+14	1.89169e+14	8.80648e+13	1.53069e+14	5.02598e+13	1.20889e+14	1.64245e+14	1.8911e+12	3.90506e+12	1.5092e+11	1.6012e+13	1.0067e+15	2.88626e+15	1.10335e+13	5.77628e+13	4.36444e+12	1.16801e+14	2.16582e+15	2.69882e+13	2.15609e+14	1.9283e+10	6.96882e+13	1.6099e+14	8.69202e+11	2.80772e+13	2.9734e+13	6.07238e+13	1.12936e+14	6.44592e+12	8.23571e+12	3.18021e+12	7.02376e+13	1.29178e+12	1.06228e+14	1.2103e+12	0	1.93353e+12	8.14907e+13	0	0	1.56236e+14	1.53151e+11	5.287e+09	0	6.74637e+11
1.29067e+11	0	5.92501e+12	1.0673e+10	7.27938e+13	0	0	0	0	2.08131e+14	1.07389e+15	9.68274e+12	9.45e+08	2.7948e+14	1.00547e+13	0	9.20332e+11	4.51373e+14	0	2.74962e+13	0	2.05362e+15	1.50104e+11	7.81179e+12	2.42477e+14	0	4.34829e+15	7.00389e+14	0	3.24002e+13	2.89476e+12	2.049e+09	2.46978e+14	2.9779e+10	3.095e+09	4.55876e+12	1.10771e+13	0	2.48082e+14	0	2.42988e+14	8.96186e+13	0	2.16999e+12	0	0	0	0	2.2533e+10	0	0	0	0	5.43772e+13	0	0	0	0	0	0	0	2.04253e+14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4902e+10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.341e+09	0	0	0	0	0	0	0	0	0	0	0	0	1.18815e+14	1.713e+09	0	0	0	7.94e+08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.31275e+15	1.58696e+13	0	4.07061e+15	3.19099e+13	7.15391e+13	8.70123e+12	1.10218e+15	2.46549e+14	1.94116e+14	2.37805e+14	2.14246e+14	7.99855e+14	1.12235e+14	8.8632e+14	6.59621e+13	7.07245e+13	8.12644e+13	5.2502e+13	8.44777e+12	5.23945e+13	1.66405e+15	1.1531e+15	2.27231e+15	5.35039e+13	1.2755e+14	5.51037e+14	8.92481e+14	9.205e+15	1.44238e+14	7.74282e+14	8.94723e+13	1.44518e+14	3.04972e+15	1.95784e+14	1.56908e+13	8.53405e+13	9.73636e+13	2.14877e+14	4.34798e+14	1.65298e+15	5.54172e+14	1.72344e+13	1.94116e+13	1.23112e+11	2.55183e+12	1.18467e+13	5.64737e+12	3.6763e+10	4.11925e+13	2.51939e+12	9.77562e+11	1.0902e+11	2.75182e+13	1.11003e+12	5.92958e+11	6.91468e+12	2.29791e+12	0	2.77638e+12	0	7.16141e+12	0	0	0	1.22681e+14	3.06691e+12	0	1.06288e+14	3.89484e+12	0	2.59697e+13	6.97375e+12	9.02391e+12	0	1.1651e+13	0	8.52869e+11	0	0	0	0	3.82157e+12	0	2.66532e+12	1.31208e+13	0	0	4.47646e+14	0	0	8.74185e+13	9.13381e+13	4.04002e+12	0	0	1.19672e+14	0	0	0	4.73193e+13	1.73408e+13	0	2.21015e+14	3.95303e+14	5.53958e+13	0	3.03484e+13	0	0	2.61442e+12	2.0307e+12	2.71947e+12	1.34341e+13	1.60716e+11	2.4561e+12	2.44372e+14	1.39664e+14	5.40072e+13	0	0	2.17499e+12	0	0	2.80344e+13	2.87016e+13	1.62833e+13	3.32251e+14	3.23862e+12	1.06051e+12	0	3.36524e+12	0	0	0	0	0	0	5.811e+12	0	0	0	9.13611e+12	0	0	2.87617e+14	3.49827e+13	1.83361e+13	0	3.2086e+13	2.36815e+13	1.83439e+12	3.1613e+13	5.05908e+13	6.18345e+12	7.25974e+13	0	0	0	9.57633e+12	2.67626e+11	2.77658e+14	3.06608e+14	2.10097e+13	6.98859e+13	0	1.45555e+13	4.6031e+14	0	0	0	2.14795e+13	7.95901e+12	0	1.51081e+13	0	9.78984e+12	0	0	0	0	5.19246e+12	0	8.60134e+12	0	0	0	2.03168e+13	0	0	0	0	0	0	0
4.89979e+15	8.87784e+11	7.6942e+15	0	2.4272e+13	4.46541e+13	5.88371e+11	4.77741e+14	1.25036e+14	6.33735e+13	1.90424e+14	7.65384e+13	4.6423e+14	2.61445e+13	1.4359e+15	4.0232e+13	7.0609e+12	1.01167e+14	2.3786e+13	7.23841e+12	2.15277e+13	1.31059e+15	3.31397e+14	1.04924e+15	3.54372e+13	7.8788e+13	3.19081e+14	5.98619e+14	5.04702e+15	1.03205e+14	7.71793e+14	5.42976e+13	9.3165e+13	9.60461e+14	3.37136e+13	9.51353e+12	1.33152e+14	8.77806e+12	2.25151e+14	3.11536e+14	1.23983e+15	4.86334e+14	1.97397e+13	9.16335e+12	2.80384e+11	8.79297e+12	1.84538e+13	8.64471e+12	6.4946e+10	4.10129e+12	6.76806e+11	2.56467e+11	1.31289e+12	3.10241e+12	8.14545e+11	9.88309e+11	2.58175e+12	6.5507e+10	1.94997e+11	4.57931e+11	7.66e+08	5.59449e+12	1.39015e+11	0	2.51741e+11	8.71692e+12	3.32529e+11	5.945e+09	1.11565e+14	1.09354e+13	8.7303e+10	3.99009e+12	2.30387e+11	1.332e+10	6.18755e+11	2.13233e+13	2.93243e+11	3.57872e+11	1.275e+09	9.2541e+10	5.74168e+12	2.7838e+10	8.23012e+12	2.414e+09	7.8512e+11	1.36132e+12	1.56874e+13	4.43909e+11	1.39122e+14	5.09353e+11	0	3.40166e+12	1.62613e+13	4.58105e+13	2.865e+10	4.28389e+11	5.54871e+13	4.42166e+11	3.5542e+10	3.48148e+11	7.07041e+12	9.33156e+13	0	5.14635e+13	4.72811e+13	4.42e+09	1.3796e+10	9.24059e+11	7.44623e+11	1.7431e+10	1.19532e+12	5.07164e+11	3.0776e+10	1.36561e+12	2.63422e+11	0	9.62165e+13	1.85153e+13	1.76987e+13	2.84039e+11	1.4048e+10	0	1.015e+09	4.1157e+10	1.0196e+13	1.70805e+11	4.5931e+10	1.36712e+14	1.31536e+13	5.61165e+11	5.0811e+10	4.31125e+11	0	8.87052e+11	4.65175e+11	3.5503e+10	0	0	1.27048e+12	2.4014e+11	5.4095e+10	1.0287e+10	1.87069e+11	0	2.037e+09	1.70334e+12	2.8838e+11	4.90203e+12	1.13455e+11	3.04902e+11	1.22355e+13	1.00629e+12	5.15844e+12	9.8597e+12	1.83268e+13	3.54702e+12	6.5912e+10	0	1.6435e+10	1.38635e+11	3.27394e+11	2.33234e+14	2.01425e+13	6.89973e+11	2.9685e+12	2.2357e+10	7.37843e+12	3.51145e+14	8.74e+08	6.36839e+12	0	8.01082e+12	3.13091e+12	6.48301e+11	3.71757e+11	1.1958e+12	6.98879e+11	3.03233e+11	3.32007e+11	1.8177e+10	0	4.77095e+11	0	3.8434e+12	3.1391e+11	6.3829e+10	0	4.45308e+13	2.578e+09	0	8.3524e+10	3.91e+09	7.47e+08	6.1922e+10	0
1.98394e+14	1.60623e+13	2.23463e+13	5.99566e+12	0	4.64027e+13	1.70503e+12	2.43403e+13	1.94492e+13	3.10892e+14	2.02259e+15	3.32373e+14	3.94898e+13	7.56845e+13	3.30401e+13	2.85445e+14	2.01786e+13	2.80345e+13	6.60578e+11	5.17861e+12	4.7744e+12	2.66941e+15	8.666e+12	1.25364e+13	1.37074e+13	1.01481e+13	5.84017e+14	2.73653e+15	8.05114e+14	6.72761e+14	3.27515e+13	9.71141e+13	2.77842e+14	2.06282e+13	2.74574e+14	2.48495e+13	1.84975e+13	9.6271e+10	4.23384e+14	1.35559e+14	1.89784e+15	6.85e+14	2.94397e+12	7.43416e+12	1.64541e+12	7.59513e+11	1.99764e+12	8.98793e+12	4.66759e+11	8.9543e+10	5.67393e+12	3.273e+12	4.98038e+11	7.69351e+12	1.34165e+13	9.28368e+11	5.79868e+11	1.45857e+11	9.06734e+11	5.04609e+11	8.326e+09	2.62283e+12	0	0	6.40191e+11	8.73764e+12	2.62885e+11	2.45991e+11	4.17732e+11	6.13191e+11	0	7.27535e+11	1.60101e+11	3.0976e+10	7.48922e+11	4.30445e+13	1.55381e+12	2.90474e+11	2.0356e+10	2.624e+09	6.72994e+12	3.667e+11	2.09465e+12	0	2.77355e+12	2.28278e+11	1.48638e+11	0	5.52292e+12	4.91313e+12	0	3.354e+09	1.0824e+12	1.58314e+12	2.05038e+11	2.89418e+11	5.45689e+12	6.2881e+10	0	8.20704e+11	3.53425e+12	7.39788e+11	0	2.82248e+11	2.46691e+11	4.23366e+13	9.08449e+11	5.66587e+12	3.66817e+12	1.51533e+12	3.21245e+12	1.5606e+11	3.391e+09	7.59411e+11	3.55297e+13	2.03947e+12	6.3974e+10	4.29262e+12	3.55493e+12	1.84855e+12	0	1.26797e+12	8.38992e+11	1.55302e+12	5.97827e+12	1.80733e+11	4.43677e+11	7.08797e+13	2.69908e+11	1.263e+12	2.466e+09	8.99989e+11	8.43e+08	4.60102e+11	7.02622e+11	4.17013e+13	1.634e+09	1.08385e+13	2.26143e+12	8.7592e+10	2.223e+09	6.88501e+11	3.7367e+10	7.74e+08	1.1563e+12	7.64784e+11	5.0036e+10	3.33405e+12	0	3.54579e+11	9.09875e+11	3.90101e+11	6.37263e+12	3.78534e+11	6.47322e+12	2.3384e+10	1.0962e+10	4.006e+09	2.5844e+10	0	1.29801e+12	9.2868e+12	1.16111e+13	5.1419e+10	0	0	5.19394e+13	4.54457e+12	6.017e+10	5.0882e+10	3.9654e+10	1.58004e+12	1.1298e+13	0	5.9992e+10	4.1304e+14	8.18695e+11	2.9745e+12	7.95269e+11	1.5637e+10	4.888e+09	1.61861e+12	3.588e+09	6.13671e+12	5.18003e+13	0	0	5.51076e+11	0	0	0	0	0	0	0
2.84524e+15	1.34394e+14	2.71197e+14	2.76693e+14	3.58478e+14	0	1.61683e+14	1.67709e+14	3.49465e+14	2.37952e+14	8.57559e+14	1.97008e+14	2.08922e+14	1.59939e+14	6.39103e+14	1.22593e+14	1.79483e+13	1.56424e+14	6.40982e+12	2.42492e+13	3.37058e+14	2.85398e+15	2.19376e+14	3.15596e+14	1.74363e+14	3.24757e+13	1.77915e+15	1.57286e+15	7.92081e+15	2.66366e+14	4.93337e+14	6.32762e+13	1.5014e+14	2.84691e+14	1.05765e+14	8.2426e+13	1.90312e+14	9.15347e+11	6.30151e+14	6.16422e+14	1.17538e+15	1.05165e+15	6.52841e+14	5.11266e+14	2.16024e+11	2.8288e+13	1.39363e+12	2.43166e+14	1.18419e+14	7.09794e+11	1.20799e+14	4.6109e+12	1.44139e+13	1.00859e+13	3.88438e+12	6.38234e+13	4.02501e+14	1.07279e+12	7.6296e+10	3.58038e+13	1.76154e+11	6.51397e+13	0	0	8.7479e+10	1.79859e+14	4.95741e+11	6.79274e+11	2.952e+12	6.88548e+13	0	4.8099e+12	1.0427e+10	7.78129e+11	1.31399e+12	1.3304e+13	7.80025e+11	7.69102e+12	1.58486e+12	0	7.30368e+12	2.3998e+12	2.38256e+13	0	1.16794e+13	6.10327e+12	4.89184e+12	1.42291e+11	6.61176e+13	1.03152e+13	0	0	4.08698e+12	1.1052e+14	6.06833e+11	1.67631e+13	4.25995e+14	0	6.382e+10	1.01883e+12	1.03354e+13	1.90084e+13	1.5763e+10	0	4.13433e+13	1.90965e+13	8.45564e+13	2.76613e+13	1.20135e+13	1.54206e+12	1.8952e+13	1.19504e+12	8.1351e+10	1.79219e+14	1.67945e+14	1.1865e+12	1.04125e+12	8.14766e+13	2.27176e+13	1.93296e+12	2.2889e+10	1.18273e+13	7.61698e+11	8.72527e+12	1.7976e+14	9.8319e+10	2.52888e+11	2.08306e+14	1.43311e+12	1.58572e+12	1.7803e+13	2.13829e+13	1.37622e+11	2.47967e+11	3.25709e+11	2.67688e+11	0	7.1641e+10	1.74516e+13	1.13735e+12	5.07645e+12	1.06885e+12	5.641e+09	0	7.281e+09	1.00231e+13	0	5.02653e+12	2.0856e+10	3.64208e+13	1.65319e+13	2.12792e+14	2.36626e+13	1.94181e+13	8.60336e+13	8.58821e+11	2.28971e+11	2.88837e+12	6.10138e+11	0	1.86818e+11	3.87822e+13	4.8594e+13	1.19277e+11	4.3389e+10	0	1.14312e+14	2.65969e+14	4.18475e+12	2.98074e+12	0	1.38639e+13	2.32427e+12	0	2.78125e+11	8.31245e+13	1.97203e+13	2.97259e+13	3.89394e+12	6.3675e+11	6.4408e+10	1.50255e+13	0	5.53945e+13	3.62049e+12	0	8.797e+10	7.07425e+12	0	0	0	0	0	0	0
5.24107e+14	0	1.3803e+12	2.12484e+12	1.48304e+13	1.00596e+14	0	1.32658e+13	3.88402e+11	1.89217e+13	4.54233e+13	1.00416e+13	7.40185e+12	1.77887e+12	8.3624e+13	2.47873e+12	5.5701e+10	2.07579e+13	2.5956e+10	5.83815e+11	5.35413e+13	2.38123e+14	3.03857e+12	1.04244e+12	4.82568e+13	1.79507e+12	2.04405e+14	1.17321e+14	7.69917e+14	1.40221e+13	7.60554e+13	1.40041e+12	1.84482e+13	2.10316e+13	2.11087e+12	9.09409e+12	0	0	7.91609e+13	9.67249e+13	1.55162e+14	4.8981e+13	1.04667e+13	4.56258e+13	5.315e+09	2.54179e+12	0	5.30044e+13	2.01031e+13	0	2.65049e+13	4.4569e+10	2.15433e+12	1.16208e+11	2.2884e+10	1.03262e+13	3.32726e+12	0	0	1.29967e+11	0	4.20124e+12	0	0	0	0	0	0	4.182e+10	1.22917e+12	0	0	0	0	0	0	0	3.16056e+11	0	0	0	0	1.18738e+12	0	2.0808e+10	3.9774e+10	0	0	0	4.23459e+11	0	0	0	0	0	0	0	0	0	0	0	3.6057e+10	0	0	4.0078e+10	8.02526e+11	0	0	0	0	5.731e+09	0	0	9.16431e+13	0	0	3.8281e+10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16499e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99263e+11	0	0	4.36143e+12	0	0	0	0	0	1.3182e+10	3.61436e+12	5.44867e+12	0	0	0	2.54153e+12	1.71262e+13	6.38311e+11	0	0	0	5.3999e+10	0	0	0	7.96498e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.88938e+15	8.38144e+12	3.41483e+14	1.95851e+14	4.85179e+13	1.46037e+13	8.4118e+11	0	2.63314e+14	1.8134e+14	2.60025e+14	1.03117e+14	1.98186e+14	3.00532e+13	2.61701e+14	7.53777e+13	1.16906e+13	8.22272e+13	7.3694e+13	1.09813e+13	2.84903e+13	1.39908e+15	1.45207e+14	4.93199e+14	5.93456e+13	2.88083e+13	6.0345e+14	6.49263e+14	3.12521e+15	9.95776e+13	9.66586e+13	3.46795e+13	1.18798e+14	5.49343e+14	4.2419e+13	5.78877e+12	7.16746e+13	1.16104e+12	6.71959e+14	1.78963e+14	1.27148e+15	2.74952e+14	7.99991e+12	3.53932e+12	1.53772e+11	1.19644e+12	4.01278e+12	6.06636e+12	1.41451e+11	5.51757e+12	3.51758e+11	2.1817e+11	1.8569e+10	1.20334e+13	1.26204e+12	1.0017e+12	1.06816e+12	1.02353e+13	2.9703e+10	1.49981e+12	3.93937e+11	5.26207e+13	7.8294e+10	0	2.68626e+11	6.21343e+13	2.20636e+13	5.19537e+11	1.1002e+14	5.58038e+11	4.929e+09	0	2.65628e+12	0	3.3039e+12	7.54631e+12	2.4369e+10	1.21154e+12	1.7161e+10	2.2223e+10	1.01271e+13	6.5695e+10	1.43487e+12	1.303e+09	1.64071e+12	3.85422e+12	1.52303e+11	2.9859e+10	4.33929e+14	2.26018e+12	2.15484e+12	5.82253e+12	5.04552e+13	2.39456e+13	1.05876e+12	1.09727e+12	7.76001e+13	0	0	1.25707e+11	3.55817e+13	3.15434e+13	6.82e+08	1.85107e+12	3.01682e+14	6.35852e+13	5.9481e+12	3.00419e+12	2.75705e+12	2.88074e+11	1.26708e+12	1.34725e+13	2.99868e+11	9.72525e+11	2.16405e+12	1.11019e+12	1.63845e+12	9.15136e+13	4.06243e+13	4.30817e+12	4.0968e+10	1.08074e+12	5.0452e+11	7.83815e+11	4.59517e+13	1.88622e+11	6.0693e+11	2.89592e+15	2.12246e+13	6.9561e+10	0	1.74777e+12	4.929e+09	1.29153e+13	2.44309e+12	1.4487e+10	0	0	1.97247e+12	1.02478e+12	0	2.8557e+12	7.197e+10	4.704e+09	5.73659e+11	3.30329e+12	3.54531e+13	2.92441e+13	1.35752e+11	1.79861e+11	3.46291e+13	1.28182e+12	1.51347e+12	1.70014e+13	8.00434e+13	5.04326e+13	6.2293e+10	1.579e+09	1.13864e+11	3.6952e+10	1.61047e+11	4.05605e+13	1.07297e+13	1.71957e+12	4.77224e+13	1.5258e+10	1.10818e+13	8.37706e+13	4.33301e+12	1.69566e+13	0	9.71123e+12	5.78798e+11	0	8.81e+08	1.08132e+12	3.17097e+11	1.16109e+11	2.66323e+11	5.023e+09	0	8.60623e+12	0	1.40464e+15	0	0	0	3.01594e+13	0	0	3.4808e+10	0	0	3.69391e+11	0
9.39671e+15	4.21955e+12	2.98712e+15	1.33036e+14	2.76218e+14	0	3.5868e+11	0	0	3.537e+14	5.13161e+14	3.0074e+13	4.48293e+14	1.95026e+14	1.57425e+15	7.70946e+13	1.10563e+13	6.66145e+14	5.29995e+13	3.76714e+13	8.805e+10	1.07391e+15	3.29249e+14	3.74615e+14	7.98078e+14	2.94301e+14	1.63297e+15	2.63316e+15	9.91658e+15	1.38895e+14	7.27085e+13	1.35695e+12	2.81914e+13	7.94785e+13	4.30259e+12	1.33258e+13	6.90704e+13	2.1919e+10	3.22228e+14	5.00934e+14	1.06695e+15	1.29924e+15	1.1268e+13	8.96234e+11	0	6.6131e+10	4.95485e+12	3.37878e+12	0	1.955e+10	0	0	3.627e+09	2.0109e+12	0	1.68146e+11	0	0	0	0	0	0	0	0	0	0	0	0	2.93133e+13	9.571e+10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50334e+11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.129e+09	0	0	0	0	0	7.4269e+10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7992e+10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66291e+14	5.29761e+14	0	0	0	0	2.97752e+12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.74261e+15	2.03589e+14	6.59223e+14	3.5119e+14	4.86834e+14	3.87116e+14	4.75236e+13	2.83883e+14	1.5365e+15	0	1.19769e+15	5.80052e+14	4.46586e+14	3.27508e+14	5.30437e+14	4.28943e+14	4.60398e+13	4.95165e+14	4.67903e+13	6.10026e+13	3.81666e+14	1.34485e+16	2.14401e+14	5.79571e+14	3.95607e+14	1.12905e+14	7.65544e+15	5.4472e+15	5.07316e+15	9.61032e+14	3.86112e+14	1.37782e+14	1.97242e+15	2.19548e+15	3.88947e+14	1.09915e+14	2.48523e+14	1.13801e+12	1.82598e+15	5.04935e+14	5.13425e+15	1.60463e+15	8.04463e+13	7.12628e+13	1.98783e+12	1.91373e+13	2.24648e+12	7.18931e+13	3.82859e+12	1.65967e+12	4.75886e+13	1.3638e+12	8.41262e+12	1.70094e+13	1.86016e+13	2.04003e+13	2.75383e+13	3.74958e+12	8.43916e+12	5.17644e+12	5.05979e+11	5.4334e+13	3.72179e+12	0	1.27553e+12	8.6819e+13	1.04088e+13	1.49494e+11	1.93718e+13	1.03785e+13	2.6728e+10	2.05662e+12	2.06492e+12	1.45128e+11	2.12977e+12	5.58315e+12	5.91056e+11	5.5458e+12	4.88948e+11	3.0711e+10	3.40419e+13	7.05034e+11	1.27085e+13	4.133e+10	5.85385e+12	8.339e+12	2.80238e+12	6.13e+10	2.25775e+14	6.78336e+12	1.48109e+11	3.05515e+11	1.57524e+13	9.24265e+13	1.71897e+12	1.02412e+12	3.12475e+14	0	3.5086e+10	1.66805e+12	3.05454e+13	2.44183e+13	0	2.18157e+13	2.372e+13	1.29237e+15	3.15134e+13	9.51221e+13	2.08059e+13	1.61364e+12	3.70613e+12	9.93927e+12	6.3048e+10	1.41472e+14	4.06754e+14	5.94952e+11	1.3306e+14	2.19359e+14	5.60016e+13	3.35258e+12	1.5022e+10	3.84819e+12	2.18251e+12	4.26487e+12	2.70665e+14	4.21428e+12	1.69341e+13	7.36345e+14	1.73269e+13	4.31884e+12	4.39879e+12	1.84177e+13	9.0757e+10	3.26565e+12	3.80407e+12	8.7375e+10	2.385e+09	1.468e+12	2.6769e+13	1.47405e+12	0	3.54131e+11	1.3958e+10	6.6801e+10	6.5253e+12	7.15064e+12	3.52868e+12	8.29686e+12	1.19501e+11	1.63988e+13	6.89263e+13	9.08983e+12	8.46279e+13	5.33249e+13	2.5012e+14	2.55477e+12	2.279e+11	5.0219e+11	1.97e+10	4.22e+10	1.11227e+12	2.11345e+14	9.78178e+13	1.12212e+12	5.89164e+12	4.4299e+10	9.92685e+13	8.45528e+13	8.32138e+12	2.28232e+12	0	2.14151e+13	3.05063e+12	0	0	3.51743e+13	1.57999e+13	1.02267e+13	1.68859e+12	2.60896e+11	1.888e+09	1.81163e+13	0	1.48592e+14	3.55176e+11	0	4.92962e+11	9.10677e+12	0	0	0	0	0	0	0
